Date,Committee,Hearing Title,Time,Link,Code
"Tuesday, April 14, 2015",Committee on Homeland Security,"Markup of H.R. 1731,   National Cybersecurity Protection Advancement Act of 2015 .",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103331,HM00
"Tuesday, April 14, 2015","Subcommittee on Biotechnology, Horticulture, and Research (Committee on Agriculture)",A Presentation by National4-H Conference Participants Concerning the Future of Agriculture in the United States,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103280,AG14
"Tuesday, April 14, 2015","Subcommittee on Water, Power and Oceans (Committee on Natural Resources)","Oversight hearing:  Proposed Federal Water Grabs and Their Potential Impacts on States, Water and Power Users, and Landowners. ",1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103290,II13
"Tuesday, April 14, 2015",Committee on Oversight and Government Reform,"Full Committee Hearing,  GAOs Duplication Report at Five Years: Recommendations Remain Unaddressed",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103319,GO00
"Tuesday, April 14, 2015",Committee on the Judiciary,"H.R. 9, the Innovation Act",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103304,JU00
"Tuesday, April 14, 2015",Subcommittee on the Middle East and North Africa (Committee on Foreign Affairs),Yemen Under Attack by Iranian-Backed Houthis,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103315,FA13
"Tuesday, April 14, 2015",Committee on Rules,H.R. 622 State and Local Sales Tax Deduction Fairness Act of 2015; H.R. 1105 Death Tax Repeal Act of 2015; H.R. 1195 Bureau of Consumer Financial Protection Advisory Boards Act,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103336,RU00
"Tuesday, April 14, 2015",Subcommittee on the Central Intelligence Agency (Permanent Select Committee on Intelligence),CIA Budget (Closed),3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103292,IG01
"Tuesday, April 14, 2015",Committee on Energy and Commerce,Full Committee Markup,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103337,IF00
"Wednesday, April 15, 2015",Subcommittee on Defense (Committee on Appropriations),Members Day,8:50 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103299,AP02
"Wednesday, April 15, 2015",Subcommittee on Federal Lands (Committee on Natural Resources),Federal Land Acquisition and its Impacts on Communities and the Environment,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103308,II10
"Wednesday, April 15, 2015","Subcommitte on Health Care, Benefits and Administrative Rules (Committee on Oversight and Reform)","OGR Joint Hearing, Oversight of Efforts to Reform the Export-Import Bank of the United States with House Committee on Financial Services Subcommittee on Monetary Policy and Trade",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103321,GO27
"Wednesday, April 15, 2015",Subcommittee on Financial Services and General Government (Committee on Appropriations),Securities and Exchange Commission Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103301,AP23
"Wednesday, April 15, 2015",Committee on Transportation and Infrastructure,"To consider the following bills and other legislative business:H.R. ____ - The Regulatory Integrity Protection Act;H.R. 1471 - FEMA Disaster Assistance Reform Act of 2015;H.R. 1472 - Integrated Public Alert and Warning System Modernization Act of 2015;H.R. 1473 - John F. Kennedy Center Reauthorization Act of 2015;H.R. 944 - To reauthorize the National Estuary Program, and for other purposes;H.R. 336 - To direct the Administrator of General Services, on behalf of the Archivist of the United States, to convey certain Federal property located in the State of Alaska to the Municipality of Anchorage, Alaska;H.R. 172 - To designate the United States courthouse located at 501 East Court Street in Jackson, Mississippi, as the  R. Jess Brown United States Courthouse ;H.Con.Res. 21 - Authorizing the use of the Capitol Grounds for the Greater Washington Soap Box Derby ;H.Con.Res. 25 - Authorizing the use of the Capitol Grounds for the National Peace Officers Memorial Service and the National Honor Guard and Pipe Band Exhibition;H.R. 1690 - To designate the United States courthouse located at 700 Grant Street in Pittsburgh, Pennsylvania, as the  Joseph F. Weis Jr. United States Courthouse .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103339,PW00
"Wednesday, April 15, 2015",Committee on Armed Services,"The Risk of Losing Military Technology Superiority and its Implications for U.S. Policy, Strategy, and Posture in the Asia-Pacific",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103307,AS00
"Wednesday, April 15, 2015",Subcommittee on Monetary Policy and Trade (Committee on Financial Services),"Joint Hearing with the Committee on Oversight and Government Reforms Subcommittee on Health Care, Benefits and Administrative Rules entitled,  Oversight of Efforts to Reform the Export-Import Bank of the United States ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103358,BA20
"Wednesday, April 15, 2015",Committee on Foreign Affairs,Confronting Russia s Weaponization of Information,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103320,FA00
"Wednesday, April 15, 2015",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources), Examining the Future Impacts of President Obama s Offshore Energy Plan. ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103429,II06
"Wednesday, April 15, 2015","Committee on Science, Space, and Technology",The President s UN Climate Pledge: Scientifically Justified or a New Tax on Americans?,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103329,SY00
"Wednesday, April 15, 2015","Subcommittee on Energy and Water Development, and Related Agencies (Committee on Appropriations)",FY 2016 Energy and Water Appropriations Bill - Subcommittee,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103334,AP10
"Wednesday, April 15, 2015","Subcommittee on Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",Ebola Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103297,AP07
"Wednesday, April 15, 2015",Committee on the Judiciary,"H.R. 427, the  Regulations From the Executive in Need of Scrutiny Act of 2015 ;H.R. 1759, the  All Economic Regulations are Transparent (ALERT) Act of 2015 ; andH.R. 758, the  Lawsuit Abuse Reduction Act of 2015 ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103338,JU00
"Wednesday, April 15, 2015",Committee on Agriculture,"The Past, Present, and Future of SNAP: The World of Nutrition and the Role of the Charitable Sector",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103281,AG00
"Wednesday, April 15, 2015",Subcommittee on the National Security Agency and Cybersecurity (Permanent Select Committee on Intelligence),Special Activities (Closed),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103293,IG02
"Wednesday, April 15, 2015",Committee on Veterans Affairs, Denver VA Medical Center: Constructing a Way Forward ,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103267,VR00
"Wednesday, May 13, 2015",Committee on Veterans Affairs, Assessing the Promise and Progress of the Choice Program ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103229,VR00
"Wednesday, April 15, 2015",Committee on Small Business,4-15-2015 Tax Reform: Ensuring that Main Street Isnt Left Behind,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103272,SM00
"Wednesday, April 15, 2015","Subcommittee on Military Construction, Veterans Affairs, and Related Agencies (Committee on Appropriations)",FY 2016 Military Construction and Veterans Affairs Appropriations Bill - Subcommittee,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103335,AP18
"Wednesday, April 15, 2015",Subcommittee on Financial Institutions and Consumer Credit (Committee on Financial Services), Examining Regulatory Burdens on Non-Depository Financial Institutions ,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103359,BA15
"Wednesday, April 15, 2015",Subcommittee on Government Operations (Committee on Oversight and Reform),The Taxpayer Advocate Annual Report.,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103340,GO24
"Wednesday, April 15, 2015","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)",United Nations and International Organizations Budget,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103302,AP04
"Wednesday, April 15, 2015",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure),An Overview of the U.S. Coast Guard s Missions,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103270,PW07
"Wednesday, April 15, 2015",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),"The Role of Surface Forces in Presence, Deterrence, and Warfighting",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103268,AS28
"Wednesday, April 15, 2015","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",H.R. 1150 and H. Res. 50,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103324,FA16
"Wednesday, April 15, 2015","Subcommittee on Crime, Terrorism, Homeland Security, and Investigations (Committee on the Judiciary)",Analyzing Misconduct in Federal Law Enforcement,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103317,JU08
"Wednesday, April 15, 2015","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",The Continuing Threat of Neglected Tropical Diseases,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103323,FA16
"Wednesday, April 15, 2015",Subcommittee on Strategic Forces (Committee on Armed Services),Fiscal Year 2016 Nuclear Forces Hearing,3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103008,AS29
"Thursday, April 16, 2015",Subcommittee on Government Operations (Committee on Oversight and Reform),The Worst Places to Work in the Federal Government,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103326,GO24
"Thursday, April 16, 2015","Subcommittee on Space (Committee on Science, Space, and Technology)",An Overview of the Budget Proposal for the National Aeronautics and Space Administration for Fiscal Year 2016,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103330,SY16
"Thursday, April 16, 2015",Subcommittee on Department of Defense Intelligence and Overhead Architecture (Permanent Select Committee on Intelligence),NRO Budget (Closed),9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103294,IG04
"Thursday, April 16, 2015",Subcommittee on Housing and Insurance (Committee on Financial Services), The Future of Housing in America: Increasing Private Sector Participation in Affordable Housing ,9:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103360,BA04
"Thursday, April 16, 2015",Subcommittee on Economic Opportunity (Committee on Veterans Affairs),"Markup of H.R. 473, H.R. 475, H.R. 476, H.R. 1382, H.R. 456, H.R. 474, H.R. 643, H.R. 1038, H.R. 1141, H.R. 1187, H.R. 1313",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103310,VR10
"Thursday, April 16, 2015",Subcommittee on Health (Committee on Energy and Commerce),Medicare Post Acute Care Delivery and Options to Improve It,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103327,IF14
"Thursday, April 16, 2015",Subcommittee on Department of Defense Intelligence and Overhead Architecture (Permanent Select Committee on Intelligence),NGA Budget (Closed),10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103295,IG04
"Thursday, April 16, 2015","Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)","Legislative Hearing on Discussion Draft H.R.__, Targeting Rogue and Opaque Letters Act",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103325,IF17
"Tuesday, April 21, 2015",Committee on Oversight and Government Reform,"H. J. Res. 43, Disapproving the action of the DC Council in approving the Reproductive Health Non-Discrimination Amendment Act of 2014",5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103350,GO00
"Tuesday, April 21, 2015",Subcommittee on Oversight and Investigations (Committee on Veterans Affairs),"H.R. 571, H.R. 1015, H.R. 1016, H.R. 1017",4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103371,VR08
"Tuesday, April 21, 2015",Committee on Rules,H.R. 1560 Protecting Cyber Networks Act; H.R. 1731 National Cybersecurity Protection Advancement Act of 2015,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103378,RU00
"Wednesday, April 22, 2015",Committee on Natural Resources, Innovations in Safety Since the 2010 Macondo Incident. ,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103431,II00
"Wednesday, April 22, 2015",Subcommittee on Oversight (Committee on Ways and Means),Chairman Roskam Announces Hearing on 2015 Tax Filing Season,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103354,WM06
"Wednesday, April 22, 2015","Subcommittee on Early Childhood, Elementary, and Secondary Education (Committee on Education and Labor)",Examining the Challenges Facing Native American Schools,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103352,ED14
"Wednesday, April 22, 2015",Subcommittee on General Farm Commodities and Risk Management (Committee on Agriculture),RE:  To review reauthorization of the U.S. Grain Standards Act,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103344,AG16
"Wednesday, April 22, 2015",Committee on Foreign Affairs,"Nuclear Agreement with Iran: Can t Trust, Can We Verify?",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103356,FA00
"Wednesday, April 22, 2015",Subcommitte on the Interior (Committee on Oversight and Reform),Examining the Department of Energys Excess Uranium Management Plan,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103391,GO28
"Wednesday, April 22, 2015",Committee on Financial Services,Task Force to Investigate Terrorism Financing:  A Survey of Global Terrorism and Terrorist Financing ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103380,BA00
"Wednesday, April 22, 2015",Subcommittee on Energy and Power (Committee on Energy and Commerce),"Subcommittee Markup of H.R.___, Ratepayer Protection Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103377,IF03
"Wednesday, April 22, 2015","Subcommittee on Emergency Preparedness, Response and Communications (Committee on Homeland Security)",Strategic Perspectives of the Bioterrorism Threat.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103332,HM12
"Wednesday, April 22, 2015",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure),A Review of the President s Fiscal Year 2016 Budget Request for the United States Army Corps of Engineers and Tennessee Valley Authority,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103219,PW02
"Wednesday, April 22, 2015","Committee on Science, Space, and Technology","H.R. 1806, the America COMPETES Reauthorization Act of 2015",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103364,SY00
"Wednesday, April 22, 2015",Committee on Veterans Affairs, Philadelphia and Oakland: Systemic Failures and Mismanagement ,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103341,VR00
"Wednesday, April 22, 2015",Committee on Appropriations,FY 2016 Energy and Water Bill; FY 2016 Military Construction and Veterans Affairs Bill; and Report on the Suballocation of Budget Allocation for FY 2016,10:45 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103365,AP00
"Wednesday, April 22, 2015",Committee on Small Business,"4-22-2015 Small Business, Big Threat: Protecting Small Businesses from Cyber Attacks.",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103276,SM00
"Wednesday, April 22, 2015","Subcommittee on Commerce, Manufacturing, and Trade (Committee on Energy and Commerce)","Subcommittee Markup of H.R.__, Targeting Rogue and Opaque Letters  Act of 2015",12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103376,IF17
"Wednesday, April 22, 2015",Subcommittee on Livestock and Foreign Agriculture (Committee on Agriculture),RE:  To review reauthorization of the Livestock Mandatory Reporting Act,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103345,AG29
"Wednesday, April 22, 2015","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",Accountability and Transformation:  Tier Rankings in the Fight Against Human Trafficking,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103357,FA16
"Thursday, April 23, 2015",Subcommittee on Homeland Security (Committee on Appropriations),United States Customs and Border Protection Budget,8:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103348,AP15
"Wednesday, April 22, 2015",Subcommittee on Oversight and Management Efficiency (Committee on Homeland Security), Acquisition Oversight: How Effectively Is DHS Safeguarding Taxpayer Dollars ?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103274,HM09
"Wednesday, April 22, 2015",Committee on Oversight and Government Reform,Enhancing Cybersecurity of Third-Party Contractors and Vendors.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103373,GO00
"Wednesday, April 22, 2015",Subcommittee on Department of Defense Intelligence and Overhead Architecture (Permanent Select Committee on Intelligence),USDI Budget (Closed),2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103342,IG04
"Wednesday, April 22, 2015",Subcommittee on Emerging Threats and Capabilities (Committee on Armed Services),H.R. 1735   National Defense Authorization Act for Fiscal Year 2016,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103282,AS26
"Wednesday, April 22, 2015","Subcommittee on Terrorism, Nonproliferation, and Trade (Committee on Foreign Affairs)",Poaching and Terrorism: A National Security Challenge,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103355,FA18
"Wednesday, April 22, 2015",Committee on Ways and Means,Expanding American Trade with Accountability and Transparency,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103372,WM00
"Wednesday, April 22, 2015","Subcommittee on Indian, Insular and Alaska Native Affairs (Committee on Natural Resources)","Oversight hearing titled,  The Obama Administration s Part 83 Revisions and How They May Allow the Interior Department to Create Tribes, not Recognize Them. ",4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103353,II24
"Wednesday, April 22, 2015",Subcommittee on Readiness (Committee on Armed Services),H.R. 1735   National Defense Authorization Act for Fiscal Year 2016,4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103284,AS03
"Thursday, April 23, 2015",Subcommittee on Tactical Air and Land Forces (Committee on Armed Services),H.R. 1735   National Defense Authorization Act for Fiscal Year 2016,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103287,AS25
"Thursday, April 23, 2015",Subcommittee on Emerging Threats (Permanent Select Committee on Intelligence),ODNI/NCTC/NCPC Budget (Closed),9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103343,IG03
"Thursday, April 23, 2015",Subcommittee on Federal Lands (Committee on Natural Resources)," The Devastating Impacts of Wildland Fires and the Need to Better Manage our Overgrown, Fire-prone National Forests ",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103363,II10
"Thursday, April 23, 2015",Committee on Ways and Means,"Markup of: H.R. 1891,  A bill to extend the African Growth and Opportunity Act, the Generalized System of Preferences, the preferential duty treatment program for Haiti, and for other purposes, ; H.R. 1890,  The Bipartisan Congressional Trade Priorities and Accountability Act of 2015, ; H.R. 1892,  A bill to extend the trade adjustment assistance program, and for other purposes, ; H.R. ___,  A bill to reauthorize trade facilitation and trade enforcement functions and activities, and for other purposes. ",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103383,WM00
"Thursday, April 23, 2015",Subcommittee on Workforce Protections (Committee on Education and Labor), Protecting America s Workers: An Enforcement Update from the Mine Safety and Health Administration,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103362,ED10
"Thursday, April 23, 2015","Committee on Science, Space, and Technology",Hydraulic Fracturing: Banning Proven Technologies on Possibilities Instead of Probabilities,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103366,SY00
"Thursday, April 23, 2015",Subcommittee on Financial Institutions and Consumer Credit (Committee on Financial Services), Examining Regulatory Burdens   Regulator Perspective ,9:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103381,BA15
"Friday, May 1, 2015",Subcommittee on the Constitution and Civil Justice (Committee on the Judiciary),"H. J. Res. 45, the  Victims  Rights Amendment ",9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103361,JU10
"Thursday, April 23, 2015",Subcommittee on Military Personnel (Committee on Armed Services),H.R. 1735   National Defense Authorization Act for Fiscal Year 2016,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103283,AS02
"Thursday, April 23, 2015",Subcommittee on Energy and Power (Committee on Energy and Commerce),Title II: 21st Century Workforce,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103368,IF03
"Thursday, April 23, 2015",Subcommittee on Health (Committee on Veterans Affairs)," Legislative Hearing on: Draft legislation to improve reproductive treatment provided to certain disabled veterans; Draft legislation to direct the Department of Veterans Affairs (VA) to submit an annual report on the Veterans Health Administration; H.R. 271; H.R. 627;  H.R. 1369; H.R. 1575; and, H.R. 1769",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103271,VR03
"Thursday, April 23, 2015",Committee on Foreign Affairs,"H.R. 237, H.R. 500, H.R. 907, H.R. 1493, H.R. 1567, H. Res. 50 and H. Con. Res. 40",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103370,FA00
"Thursday, April 23, 2015","Subcommittee on Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",Panel on Programs Supporting Native Americans,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103347,AP07
"Thursday, April 23, 2015",Subcommittee on Homeland Security (Committee on Appropriations),Federal Emergency Management Agency Budget,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103349,AP15
"Thursday, April 23, 2015",Subcommittee on Oversight and Investigations (Committee on Energy and Commerce),Combatting the Opioid Abuse Epidemic: Professional and Academic Perspectives,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103367,IF02
"Thursday, April 23, 2015",Subcommittee on Seapower and Projection Forces (Committee on Armed Services),H.R. 1735   National Defense Authorization Act for Fiscal Year 2016,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103285,AS28
"Thursday, April 23, 2015",Subcommittee on Legislative Branch (Committee on Appropriations),FY 2016 Legislative Branch  Appropriations Bill   Subcommittee,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103374,AP24
"Thursday, April 23, 2015",Subcommittee on Strategic Forces (Committee on Armed Services),H.R. 1735   National Defense Authorization Act for Fiscal Year 2016,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103286,AS29
"Thursday, April 23, 2015",Subcommittee on Asia and the Pacific (Committee on Foreign Affairs),The U.S. Rebalance in East Asia: Budget Priorities for FY 2016,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103369,FA05
"Tuesday, April 28, 2015",Committee on Rules,"H.R. 2028 Energy and Water Development and Related Agencies Appropriations Act, 2016; H.R. 2029 Military Construction and Veterans Affairs and Related Agencies Appropriations Act, 2016",5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103415,RU00
"Tuesday, April 28, 2015",Committee on Energy and Commerce,Ratepayer Protection ActTargeting Rogue and Opaque Letters (TROL) Act,5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103411,IF00
"Wednesday, April 29, 2015","Subcommittee on Labor, Health and Human Services, Education, and Related Agencies (Committee on Appropriations)",Public and Outside Witness,8:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103191,AP07
"Wednesday, April 29, 2015","Subcommittee on Transportation, and Housing and Urban Development, and Related Agencies (Committee on Appropriations)","FY 2015 Transportation, Housing and Urban Development Appropriations Bill - Subcommittee",9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103402,AP20
"Wednesday, April 29, 2015",Committee on Oversight and Government Reform,Flying Under the Radar:  Securing Washington DC Airspace,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103389,GO00
"Wednesday, April 29, 2015",Committee on the Judiciary,The Register s Perspective on Copyright Review,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103385,JU00
"Wednesday, April 29, 2015",Subcommittee on Housing and Insurance (Committee on Financial Services), The Impact of International Regulatory Standards on the Competitiveness of U.S. Insurers ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103436,BA04
"Wednesday, April 29, 2015",Committee on Armed Services,H.R. 1735   National Defense Authorization Act for Fiscal Year 2016,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103288,AS00
"Wednesday, April 29, 2015",Subcommittee on Counterterrorism and Intelligence (Committee on Homeland Security), Terrorism in Africa: The Imminent Threat to the United States. ,12:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103382,HM05
"Wednesday, April 29, 2015",Subcommittee on Immigration and Border Security (Committee on the Judiciary),Adopt Rules of Procedure and Statement of Policy for Private Immigration Bills and Statement of Policy on Federal Charters,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103413,JU01
"Wednesday, April 29, 2015",Subcommittee on Immigration and Border Security (Committee on the Judiciary),Birthright Citizenship: Is it the Right Policy for America?,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103384,JU01
"Wednesday, April 29, 2015",Subcommittee on Conservation and Forestry (Committee on Agriculture),RE:  To review the National Forest System and active forest management,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103375,AG15
"Wednesday, April 29, 2015",Subcommittee on National Security (Committee on Oversight and Reform),OGR Following the Trail of U.S. Taxpayers  Dollars Abroad: On-Budget Assistance in Afghanistan,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103421,GO06
"Wednesday, April 29, 2015","Subcommittee on Terrorism, Nonproliferation, and Trade (Committee on Foreign Affairs)",ISIS: Defining the Enemy,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103392,FA18
"Wednesday, April 29, 2015",Subcommittee on Oversight and Investigations (Committee on Natural Resources),Oversight hearing titled  Zero Accountability: The Consequences of Politically Driven Science. ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103432,II15
"Wednesday, April 29, 2015",Subcommitte on Information Technology (Committee on Oversight and Reform),Encryption Technology and Potential U.S. Policy Responses.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103433,GO25
"Wednesday, April 29, 2015",Subcommittee on Capital Markets and Government Sponsored Enterprises (Committee on Financial Services), Legislative Proposals to Enhance Capital Formation and Reduce Regulatory Burdens ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103437,BA16
"Wednesday, April 29, 2015",Subcommittee on Highways and Transit (Committee on Transportation and Infrastructure),"The Future of Commercial Motor Vehicle Safety: Technology, Safety Initiatives, and the Role of Federal Regulation",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=103351,PW12
