MC,Hearing 1 Code,Hearing 1 Link,Hearing 2 Code,Hearing 2 Link,Date
 Roger Williams,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
 Blaine Luetkemeyer,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
 Daniel Meuser,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
 Nydia M. Velezquez,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
 Tracey Mann,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Marcus J. Molinaro,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Mark Alford,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Marie Gluesenkamp Perez,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Sharice Davids,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Hillary J. Scholten,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115382,"Tuesday, February 28, 2023"
 Maria Elvira Salazar,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Dean Phillips,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Wesley Hunt,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115391,"Tuesday, February 28, 2023"
 Mark Alford,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Nick LaLota,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Jared F. Golden,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Beth Van Duyne,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Judy Chu,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Elijah Crane,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115357,"Tuesday, February 28, 2023"
 Greg Landsman,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115357,"Tuesday, February 28, 2023"
 Morgan McGarvey,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115357,"Tuesday, February 28, 2023"
 Chris Pappas,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115357,"Tuesday, February 28, 2023"
 Elijah Crane,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115369,"Tuesday, February 28, 2023"
 Nick LaLota,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115369,"Tuesday, February 28, 2023"
 Shri Thanedar,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115369,"Tuesday, February 28, 2023"
 Pete Stauber,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115368,"Tuesday, February 28, 2023"
 Wesley Hunt,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115368,"Tuesday, February 28, 2023"
 Nydia M. Velezquez,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115368,"Tuesday, February 28, 2023"
 Kweisi Mfume,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115354,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 Bryan Steil,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
 Barry Loudermilk,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
 H. Morgan Griffith,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,IF03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115388,"Tuesday, February 28, 2023"
 Stephanie I. Bice,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Laurel M. Lee,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115391,"Tuesday, February 28, 2023"
 Terri A. Sewell,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Gregory F. Murphy,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Mike Carey,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Terri A. Sewell,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Gregory F. Murphy,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115357,"Tuesday, February 28, 2023"
 Laurel M. Lee,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115369,"Tuesday, February 28, 2023"
 Anthony D'Esposito,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115369,"Tuesday, February 28, 2023"
 Stephanie I. Bice,HA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115339,AP18,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115365,"Tuesday, February 28, 2023"
 J. French Hill,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
 James A. Himes,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
 Josh Gottheimer,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,"Tuesday, February 28, 2023"
" Eric A. ""Rick"" Crawford",IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Trent Kelly,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Austin Scott,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Abigail Davis Spanberger,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
" Eric A. ""Rick"" Crawford",IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115382,"Tuesday, February 28, 2023"
 J. French Hill,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Michael Waltz,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Joaquin Castro,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Jason Crow,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Ami Bera,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
" Eric A. ""Rick"" Crawford",IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Mike Garcia,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Michael R. Turner,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Elise M. Stefanik,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Trent Kelly,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Austin Scott,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Michael Waltz,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Chrissy Houlahan,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Brad R. Wenstrup,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Darin LaHood,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Brian K. Fitzpatrick,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Jimmy Gomez,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Michael R. Turner,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 Michael Waltz,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 Raja Krishnamoorthi,IG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115378,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 Frank D. Lucas,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 John W. Rose,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Monica De La Cruz,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Zachary Nunn,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 David Scott,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,"Tuesday, February 28, 2023"
 Bill Huizenga,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Ann Wagner,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Andy Barr,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 J. French Hill,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Warren Davidson,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Young Kim,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Michael Lawler,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Brad Sherman,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Gregory W. Meeks,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Frank D. Lucas,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Bill Posey,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Sean Casten,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Scott Fitzgerald,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115391,"Tuesday, February 28, 2023"
 Steven Horsford,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Blaine Luetkemeyer,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115345,"Tuesday, February 28, 2023"
 Roger Williams,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115345,"Tuesday, February 28, 2023"
 Daniel Meuser,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115345,"Tuesday, February 28, 2023"
 Nydia M. Velezquez,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115345,"Tuesday, February 28, 2023"
 Andrew R. Garbarino,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115369,"Tuesday, February 28, 2023"
 Nydia M. Velezquez,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115368,"Tuesday, February 28, 2023"
 Pete Sessions,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 William R. Timmons IV,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 Byron Donalds,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 Stephen F. Lynch,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 Ayanna Pressley,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
 Rashida Tlaib,BA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115381,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115379,"Tuesday, February 28, 2023"
" Eric A. ""Rick"" Crawford",AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,PW00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115382,"Tuesday, February 28, 2023"
 James R. Baird,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Ronny Jackson,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Jim Costa,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Jonathan L. Jackson,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,FA00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115362,"Tuesday, February 28, 2023"
 Frank D. Lucas,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
" Eric A. ""Rick"" Crawford",AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 James R. Baird,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Max L. Miller,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Yadira Caraveo,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Andrea Salinas,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Eric Sorensen,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SY00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115359,"Tuesday, February 28, 2023"
 Barry Moore,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115391,"Tuesday, February 28, 2023"
 Austin Scott,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Scott DesJarlais,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Trent Kelly,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Don Bacon,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Brad Finstad,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Ronny Jackson,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Mark Alford,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Elissa Slotkin,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Donald G. Davis,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Jill N. Tokuda,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Gabe Vasquez,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Salud O. Carbajal,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,AS00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115392,"Tuesday, February 28, 2023"
 Randy Feenstra,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115396,"Tuesday, February 28, 2023"
 Tracey Mann,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115345,"Tuesday, February 28, 2023"
 Marcus J. Molinaro,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115345,"Tuesday, February 28, 2023"
 Mark Alford,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115345,"Tuesday, February 28, 2023"
 Sharice Davids,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115364,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=115345,"Tuesday, February 28, 2023"
